год;месяц;t;вар 1;вар 2;вар 3;вар 4;вар 5;вар 6;вар 7;вар 8;вар 9;вар 10;вар 11;вар 12;вар 13;вар 14;вар 15;вар 16;вар 17;вар 18;вар 19;вар 20;вар 21;вар 22;вар 23;вар 24;вар 25;вар 26;вар 27;вар 28;вар 29;вар 30;вар 31;вар 32;вар 33;вар 34;вар 35;вар 36;вар 37;вар 38;вар 39;вар 40;вар 41;вар 42;вар 43;вар 44;вар 45;вар 46;вар 47;вар 48
2014;10;94;165.4980573;175.5277036;131.4547182;45.97999203;33.40426326;43.77195508;30.07057252;57.56403675;55.02282551;341.3951227;733.3514227;674.5913206;159.3960282;163.4243299;130.8803488;36.22473117;41.79902065;45.61955922;29.76930242;50.38188846;50.52985641;126.0283866;751.845692;667.644734;169.1869787;166.5816804;144.0812801;31.92386808;33.39002937;37.16177252;30.3028826;45.78201621;43.34154116;319.458667;732.1781817;646.6608142;174.1206832;163.3675064;136.7181555;34.2797182;38.70446671;41.19426415;27.72678001;52.18786605;46.19103666;315.8146053;756.3824112;643.1365671
2014;11;95;172.2733234;167.2119151;138.6765908;45.49800766;37.71998143;43.69546072;32.76886832;53.59958286;43.38087619;314.6966265;753.9239846;739.0908473;173.7852472;156.9051695;139.838556;38.50095579;45.23754114;56.25327771;29.38659862;44.23491745;53.58282189;150.7284507;772.1434773;734.88957;176.8455171;175.9473531;146.3643023;41.90392612;37.25027343;51.41039982;29.33696525;53.04071279;51.3835884;331.6196824;759.9742827;735.3924209;163.7661269;171.9321854;121.6267825;34.48551398;42.20617753;37.94586227;29.49480575;45.92772248;50.72368315;327.7989106;763.9352128;729.1622204
2014;12;96;183.438834;169.622912;136.258938;39.28017113;41.4733319;50.20162764;30.02538169;46.07146556;52.7892557;363.4607967;823.4404021;805.102431;171.8663817;169.2752389;135.1838831;45.9549473;45.70805575;42.98490801;35.7747867;51.6575565;54.77526136;164.0985121;818.5542744;828.3375041;178.9363745;165.5052211;142.884999;46.01609543;44.16409007;45.27072718;34.69594802;51.17743318;53.71778564;365.5501797;838.7167478;806.7607422;175.9832919;175.6607279;152.1008242;42.96240415;43.92946612;52.70645918;34.83536644;46.77831838;49.00820121;377.5393332;833.2533144;828.0544344
2015;1;97;186.5605638;177.8803402;137.8477062;43.21456594;48.94218578;56.04985942;45.99101288;58.84650065;41.65036163;377.3556355;912.4933435;878.6755774;182.6472672;181.00081;158.1673316;47.36643758;50.65493547;45.49107413;34.98549616;55.12347654;53.70871411;150.0409466;917.5909242;887.7078015;188.3952609;180.7261915;148.2293526;57.09841671;49.88277598;56.2610831;41.45951153;59.57406541;53.66382954;387.6052731;883.3028892;875.0106077;188.4075464;175.5797508;147.8418139;43.61677193;59.49000253;53.58686425;46.13888762;58.82715158;48.98592479;382.2636509;930.3637966;897.4221876
2015;2;98;192.4204672;183.1989863;151.3282172;38.74905803;53.45366722;49.56988462;40.5458529;61.11162365;55.89520122;395.1010153;887.1438896;912.2768659;185.3043912;177.041461;167.1650584;54.69099538;56.27040892;43.89996246;39.98231053;65.11628298;49.62999246;198.3063549;872.6029715;907.4217186;185.5680907;185.1211844;141.7456405;38.87135801;55.17206893;45.52972903;43.03959287;64.54825643;54.58165435;393.8023393;884.1563213;894.7164775;191.6131788;179.0716059;148.4721392;47.07598329;49.89521667;45.38892158;49.33329855;63.61954972;56.33770077;406.7575581;904.0967165;889.6260193
2015;3;99;187.3633083;178.3467885;162.4247709;49.22469248;52.24160912;49.48635591;42.05955896;54.31909785;52.64827431;398.260369;875.3070866;849.4753602;185.8674277;189.2101477;163.5853539;43.61067481;50.18765069;54.16329414;38.71192064;62.56123526;59.40345566;165.6468161;858.3484902;863.1003408;193.2777265;188.6175534;145.1411869;42.70220881;46.54625685;39.17177023;43.7390306;58.9724951;58.52768334;410.7610561;885.9932304;851.3963346;182.6656654;177.9463128;140.9325621;44.18360003;58.37680269;40.40632297;46.98776815;53.69012922;63.72331082;397.2599744;860.1912435;860.2299455
2015;4;100;179.6089172;179.0318043;150.5490086;37.05134037;40.98256937;50.75389865;26.71526201;64.18807705;56.21641705;391.8815779;914.2675022;831.4529142;191.2139313;174.8310804;146.4293468;46.37349119;48.52378316;47.88234594;26.35090709;63.68952097;55.03532716;146.5936669;939.4837562;816.1458831;187.4208644;174.7921436;145.557988;47.34826772;57.6734754;45.83063813;38.48262562;59.0512771;60.76642394;371.7724311;931.5093383;834.7485353;188.4178009;187.3931065;154.8079069;43.9171693;49.16390641;47.21830613;43.06231437;51.34144346;53.3890084;394.4000286;931.9626125;811.6857193
2015;5;101;190.8695434;179.7754838;144.1226609;44.91398677;53.14429474;51.38603961;39.50513926;51.6163062;54.39719446;365.5237341;946.3331261;834.4902491;183.1066958;176.896831;138.5999575;40.9028844;38.29636388;51.512979;29.38176893;57.65405334;60.64314075;125.5724818;940.0642202;846.6247219;184.1887988;174.8179689;149.9990365;38.20030208;36.11356847;44.74469697;33.93806076;54.05205804;55.91225616;388.8163966;941.7501862;817.3199944;182.5536392;171.6396857;143.9067009;40.09026375;47.00770548;47.04550197;29.43404479;61.65416456;56.60419856;366.0435759;969.147432;850.0541532
2015;6;102;183.1404059;183.2796429;141.2634266;38.33873971;47.19957328;45.12950591;43.31890995;47.92980377;52.80850903;381.5815695;915.5393609;867.9849322;178.4440362;183.303542;144.1693657;30.73617856;41.31121732;49.64664802;35.12387149;55.81550717;65.69204432;134.4688028;887.4197875;865.6367347;184.896022;176.3378357;149.3507103;36.93201355;44.86325351;50.58028302;32.31853551;53.37295753;59.19593863;360.3316822;902.3347148;893.7443514;181.3867822;174.9205442;143.9839761;39.64516666;38.67435652;37.65346595;32.75246682;49.11536924;53.93974642;409.9279736;913.477225;852.675011
2015;7;103;171.0627851;179.5093417;139.3943985;40.19284994;44.5866186;46.73103243;39.40753781;49.32100968;56.92825052;384.0721166;861.3189686;915.6883051;168.1266683;180.4073696;133.4188873;48.6172441;52.04597124;38.32675999;34.70226349;44.63356998;67.03645229;91.70731225;878.6091611;912.4987187;167.6106084;176.820759;146.0128447;28.78437685;38.34010591;46.90340722;33.67547254;53.73453802;46.95174365;378.7439675;885.3074905;910.0508023;167.5622178;180.1582119;143.8578101;44.22831095;42.21317875;44.96525743;41.81906894;40.91449683;58.97090878;348.9799111;867.3767261;897.9905161
2015;8;104;172.590734;171.0227988;133.0980866;35.55146054;47.31725741;40.99825958;35.99937756;43.83079506;48.93838167;357.0897871;921.8352384;917.6161115;174.1532431;168.940694;141.7103953;37.37612505;55.53655433;41.93221734;38.41914098;42.24391248;50.95796391;90.4629889;913.9924763;924.4748409;170.1776272;159.0100317;134.3011416;34.69278311;40.17769285;42.81531785;33.51609328;42.86285064;44.98369075;376.5805065;928.1611697;882.8996921;168.3026723;168.0102609;137.3751963;35.02510378;36.9972105;37.63337782;33.86910182;49.83241766;42.17859574;380.9745041;925.7613626;886.7849226
2015;9;105;173.782773;167.9095887;131.2728803;37.49974707;40.24143805;43.74311928;25.60459729;46.95822617;53.20304039;382.8862894;996.6408018;870.0282913;164.950924;164.6601066;142.1926835;36.31888456;52.67222043;36.6314925;33.79997109;49.76694753;51.90411613;122.7646568;967.583753;869.4390771;169.7083965;161.7898026;145.0456383;36.19888846;36.72726451;52.51953113;27.77781281;46.85881722;45.50458928;400.4109282;972.1379539;877.9548098;163.9285808;161.4186814;128.7423703;42.29622457;49.18234076;46.14074121;37.08728222;46.08441694;47.62668916;386.3986291;1002.318274;896.0723109
2015;10;106;161.0828366;158.2829351;135.2009526;40.64167446;42.33036992;41.5473282;28.88320957;44.11843385;56.6297302;411.5783571;995.5607806;897.206947;171.7884075;156.4128964;135.5061764;45.37240561;47.62524128;45.33164437;27.77157438;48.7832703;46.90529957;122.2678468;990.2981729;904.2803158;171.6109408;155.3380897;124.6740536;43.84536371;36.94428604;38.25961579;25.20398979;52.42500118;44.84354694;421.374615;974.7543653;867.3002433;168.2020658;164.61062;134.2115651;41.36168405;38.76953845;44.98752069;32.0371722;52.52445057;47.47928086;400.0651991;984.821008;895.2257178
2015;11;107;165.0170462;172.6005109;144.2449479;35.581239;39.25030338;42.561104;29.44679934;47.45624936;56.35557661;427.1777718;1012.33847;967.1905123;163.7172291;161.525975;136.8980549;42.46125285;33.78184767;50.75397964;25.67327652;50.77186101;62.37448232;134.5705827;984.8825839;942.8800825;170.2222647;160.3820221;137.4781571;39.56286512;44.42167304;52.73365598;29.56028421;50.7148964;46.26155777;421.911394;1013.926115;977.1663583;162.9118841;153.8516049;142.553646;50.61563253;39.75612553;47.47772952;33.34330809;57.94931719;46.57960221;441.083291;1011.093617;970.3336
2015;12;108;182.4570425;166.1995854;147.0828165;51.60249595;43.98472859;54.96419466;33.40414502;51.10222195;47.16927061;454.6243735;1102.969135;1065.124873;180.5626701;174.6101439;155.3434294;50.6214143;56.86977989;48.16643572;32.61188055;43.88241791;50.61837783;142.3456205;1070.638186;1048.403044;177.8495669;174.8808858;141.873235;41.59936719;61.5412904;55.29170875;33.82607707;54.45294389;45.21063183;465.2458889;1089.344878;1080.948705;174.9367303;157.4991697;142.070518;44.72314514;49.09108541;44.45704794;33.44851932;52.00504071;44.40663005;459.9501795;1099.604369;1036.112911
2016;1;109;188.8578759;183.4217745;134.0859275;48.60989124;56.58396945;54.47123306;51.43071408;57.29446392;47.27171722;480.1334405;1181.667672;1133.484161;184.7237116;192.6033818;151.0455613;48.45789475;50.0597437;58.61021899;37.90941465;57.08538216;53.44246108;156.7111046;1175.009536;1111.202271;186.409834;186.9136506;151.4069866;55.35539969;60.72582726;54.63513782;36.98091126;54.56161346;59.13226836;495.8038143;1197.86233;1112.541386;192.4575694;183.0256417;149.1283421;51.45363195;62.72576763;49.2806018;40.10339466;54.39137272;49.67702778;497.6765283;1187.865218;1140.36857
2016;2;110;186.7272092;189.6098062;154.1293852;46.46379792;58.82835266;54.19401669;44.32569319;56.32156018;56.91985629;498.0638499;1146.737967;1147.357531;188.8799497;184.6120121;155.1965952;45.31591991;46.90234697;59.2574596;42.69128759;59.73178008;57.48161784;151.7344144;1179.814849;1146.77376;186.0696696;176.003782;151.1495657;52.94336743;51.2245113;56.34710122;46.15740163;55.92377553;60.99323539;497.4730357;1179.837996;1144.202175;183.6184751;191.3567107;156.3737324;51.92893678;54.23204928;64.91592927;41.47452972;61.7212771;50.23277237;500.8126831;1159.554505;1168.027989
2016;3;111;188.9092369;191.3270447;156.1796797;55.70542923;59.8251719;57.93852007;37.90555778;58.228102;53.62454239;502.6193691;1144.527829;1109.831013;185.9900951;192.7858411;153.0354408;54.09317772;58.09807049;51.9165857;40.63323938;59.69539159;59.37765776;156.367735;1157.57082;1126.935668;187.3940126;197.7549833;143.9828744;44.00211037;54.45980779;60.17192043;41.51587781;59.7114943;58.29069917;511.3919637;1166.566508;1119.911212;198.1908372;184.1890518;150.8303871;53.6788882;53.62809613;53.21452619;35.56937927;52.50324623;64.5469512;517.8920906;1124.378215;1113.132399
2016;4;112;192.1494709;178.8503661;151.6804874;46.38724777;53.18639173;54.43167334;42.1507738;57.06532421;53.56610075;508.1569972;1185.586857;1091.024801;187.2097946;181.8842925;138.7694289;51.16111747;58.91820531;49.76917236;39.86285202;55.6393323;60.57349951;123.9157532;1196.484631;1090.84809;194.2174152;185.0857784;152.1059317;52.26365145;54.39813918;53.68891069;36.87609705;58.67571184;61.81800583;487.1658239;1186.049217;1073.205038;185.4937313;173.3085718;138.901723;56.98324183;50.79444672;49.59340591;32.17199423;62.77176889;60.32695367;492.5968046;1181.421207;1067.36107
2016;5;113;180.7450016;184.3922145;147.9808809;56.90043861;46.32848355;44.53694152;42.26919126;59.81723489;58.58153142;488.3290698;1231.37085;1080.591013;190.4476738;179.9310281;154.1093206;43.4886149;49.31565116;53.76484936;44.10134024;63.42901496;56.30026181;97.21570001;1225.2756;1099.766817;189.9717371;179.6251116;161.7615944;36.91523491;46.70532211;54.58291595;35.00955897;61.59913231;55.68532807;496.4785802;1234.065527;1116.212852;191.0963245;186.1571375;149.4194472;50.58815531;52.69127458;50.39747336;39.50269272;57.66352054;56.21051703;497.9572509;1224.455122;1086.203976
2016;6;114;183.1878534;178.1065869;143.1031888;41.68766313;49.13327108;43.52580737;43.5301658;59.36601728;64.24902601;471.2616036;1169.103155;1121.710626;185.7735479;168.5094674;137.7040199;40.53603117;55.12655841;49.57768959;38.0229671;55.85434131;58.47448451;80.76252592;1185.105746;1158.607718;183.4387634;176.9319079;137.4559355;30.62108322;51.46987738;48.65282867;36.11338533;54.93867762;55.49088286;490.4499214;1184.516546;1118.936727;184.6850121;178.1494441;149.6805937;45.21407231;48.74071234;48.35784735;38.69962728;60.19728332;63.36871249;495.2851022;1198.120429;1160.178293
2016;7;115;179.7302448;170.8517853;145.3254943;48.99366086;54.14185346;40.37031689;43.01671324;49.20145585;45.9917741;513.7740909;1145.838027;1170.133951;171.4454578;175.6372551;134.7916449;43.12069174;51.37894669;46.92054946;40.2795929;51.60078101;57.6327845;71.34349645;1135.973593;1163.903315;178.3469324;171.6706209;143.3575525;46.18581397;39.53390764;40.30093586;33.8186571;50.13515689;52.04983938;500.5801823;1157.617327;1181.94554;172.3180781;182.3967595;143.3663938;42.54129416;47.40321282;44.04727445;39.07501482;46.77256244;51.6654407;499.808659;1127.21135;1164.575243
2016;8;116;167.737612;181.1476633;130.6721456;40.42827101;50.94552326;39.59350417;31.67828968;42.9583678;55.54501075;496.9961153;1224.288428;1194.170662;178.0177853;172.909069;136.847024;39.72426483;44.41580733;41.3246631;30.84534569;45.94509789;51.07674519;64.55015249;1219.773843;1155.657002;171.0890494;165.948366;139.5283448;39.67003738;50.13469167;51.39700989;33.76306884;51.75314673;54.32208708;499.6809089;1210.58738;1148.832477;168.4830436;168.2468277;134.4076403;44.07862726;37.2758975;48.81649589;37.53036153;47.59715103;49.9970528;509.3698836;1203.030341;1204.730388
2016;9;117;172.3289839;170.4453535;125.9082534;46.96672731;56.21732976;51.2731988;30.62294321;48.7127631;50.70756389;511.9195403;1283.318812;1180.054088;168.1116745;165.726865;134.283041;49.91580706;53.34645586;48.76292171;32.42016675;56.00045754;44.83137552;82.69282257;1255.205628;1155.686965;174.1264826;161.2700373;139.7212258;43.71506832;46.53867848;46.18623446;26.79390371;49.79464948;51.57999313;521.12584;1282.577465;1158.739785;171.1132537;162.052828;141.2529036;44.16530207;46.85361985;52.59247123;27.81507142;53.21813524;45.68755303;543.4973778;1285.108901;1162.785702
2016;10;118;173.7849829;167.9381549;134.3714374;38.14398037;47.19170036;46.01408956;28.95033679;46.79289229;48.01063249;527.5914089;1292.321823;1159.738742;181.0371762;163.8772162;133.0799486;50.01995246;53.63496396;54.63635902;32.87235494;47.49886337;45.05236318;93.68416177;1269.075348;1170.712676;172.6907307;163.9331642;142.3588506;51.95787443;49.35345002;56.75561229;31.86996403;47.61732575;53.53289866;545.6769534;1284.572193;1210.099585;168.2404972;166.7564357;127.7766271;48.9651752;47.90155867;51.53812005;34.73854731;51.99649308;44.78862155;539.9043205;1273.456452;1148.719887
2016;11;119;172.9587021;172.3356519;136.5582006;44.15353905;42.85634798;51.10086859;27.486351;42.68801216;46.45705242;586.5442835;1306.824212;1252.6921;163.1810808;170.718761;129.1308487;59.6056545;41.49296749;51.87352239;27.38114129;53.59120937;44.19967521;91.48224996;1287.869228;1252.024538;172.1333497;158.2903381;143.5961263;56.79905115;51.88495903;42.96560602;28.09638135;49.4355039;53.69854434;564.5318947;1293.950398;1227.333123;175.3212614;165.3447946;126.776512;49.26488135;45.18478315;48.31637689;21.18741898;51.29583925;44.29327245;566.8726975;1289.704613;1241.988183
2016;12;120;180.6294724;173.4551097;149.9678825;42.77137139;57.31654161;53.42722607;34.4105792;60.44561581;56.71296792;586.0428912;1394.472205;1343.225587;181.1381431;173.352649;152.7532348;47.04622284;51.07193678;50.98745143;30.97575634;53.6587377;56.90203224;133.831886;1400.803505;1319.047492;176.2209131;174.755611;144.16046;52.69471211;44.24501853;54.85266001;34.6520524;50.15608046;50.55127789;586.1551959;1408.183439;1348.151561;175.5230545;175.2698545;142.4466377;47.71447851;50.858931;55.00034611;34.84374193;61.46822433;54.79061671;602.9612315;1412.633058;1352.176258
2017;1;121;190.4778224;184.3561804;147.0993322;60.9468888;57.00945229;65.01886533;45.49445265;61.3231919;50.49536602;605.8716433;1474.734994;1400.306635;178.9227795;171.5829926;148.6762245;55.78587089;63.06588588;63.99624024;39.52195793;58.50710891;56.3165139;115.9688579;1468.164891;1428.717803;183.7260457;172.2796197;149.577185;52.94613999;48.7862491;56.63080075;43.80359043;54.12308692;55.20315552;623.5070484;1493.951671;1402.450935;192.033048;178.0165861;147.5052998;48.69994854;58.23461972;64.80656701;39.60776286;58.14657969;53.86199529;606.5601243;1478.037516;1417.332034
2017;2;122;185.7726669;191.3831112;150.5612177;53.62614771;61.89303736;53.11585927;44.39865306;52.15379832;66.17972195;660.4485023;1458.817776;1452.173714;182.2359361;196.6902693;162.9798703;52.44866931;49.17233296;58.22509823;40.51736964;59.3133233;55.00594066;137.0938425;1477.438352;1411.748971;192.8350846;175.8343538;152.7071965;52.57859279;62.02129052;56.13187928;46.71367899;60.70068154;63.23986378;639.2875792;1462.264097;1432.156092;190.3998558;182.1655742;141.6891897;52.80086127;65.10447476;61.81743242;46.10730802;63.96496417;62.45709707;619.7891587;1460.021335;1407.623313
2017;3;123;188.9810665;191.0217708;167.2855817;52.33328418;59.71352112;53.7241773;43.72425909;48.98417658;59.13970852;619.1870669;1430.076408;1412.854745;186.4413542;187.5549674;152.3998993;50.88722183;58.33657731;60.85321062;38.08499185;50.65411254;63.98819963;105.3885896;1468.949503;1428.201327;193.8700147;193.4456022;156.610832;58.96913636;56.37438077;56.60835089;43.27361368;61.9199622;61.14227533;642.4741275;1512.168383;1410.250596;180.7193436;176.3469843;161.2937495;54.73141928;63.14455036;53.73764874;39.48212169;57.00460869;56.42171533;638.3487415;1458.400471;1404.674831
2017;4;124;195.0675433;189.3579937;146.229099;49.99826798;57.15328008;55.54423124;38.96999582;48.27210058;62.44265749;615.238997;1495.411659;1359.304343;191.7883147;180.6800955;157.9325173;49.910602;57.81106987;55.99919069;43.21537636;60.33249208;50.97672469;120.6982923;1515.723593;1387.325318;194.1282362;177.7800962;159.7872291;44.35172345;51.67614352;57.57593095;34.15001901;63.88831666;60.33846194;624.9399728;1492.146632;1407.006994;196.2297915;193.7689461;155.9451079;57.91403382;52.16049081;58.77184388;38.22205579;55.16003995;55.64992573;622.5298033;1501.667329;1404.213062
2017;5;125;201.7574532;181.279126;146.4018074;46.5630658;50.19268862;60.00959957;30.13482871;50.23023762;50.24361747;629.5744507;1535.065095;1381.429606;188.2624852;180.4292731;152.8839287;42.57822066;55.0119859;57.68188783;37.56634987;53.43084087;56.61997917;89.00433974;1554.474108;1407.955247;185.3630324;183.0570207;136.8733469;44.66145359;49.33314242;61.97868553;35.54427087;56.44335691;62.46322227;623.5870969;1543.59298;1396.837757;188.9701808;184.287201;155.5447393;51.0012717;54.50599586;50.88320457;36.18912879;66.16291824;61.45777524;619.9887516;1548.490269;1422.958887
2017;6;126;171.9880225;179.8924503;137.6026224;52.2084091;43.84048716;60.43749638;28.13120067;50.11728764;56.50625344;625.6080112;1505.375962;1443.31625;175.1552888;176.5560803;149.0036406;53.75657693;53.64328231;54.00363988;38.51358778;52.51191708;60.26210559;67.57259122;1523.550755;1439.016193;182.4030319;187.3314022;140.1040063;41.8509342;43.81518123;61.74148732;35.90342974;59.74831793;50.05289377;622.3518379;1491.376328;1423.555034;182.6025682;181.8915254;148.9428358;49.85899789;48.61106891;64.11336651;34.31117139;55.83025338;45.27529071;614.3518191;1518.884751;1447.922093
2017;7;127;176.420108;169.2215931;132.1694397;58.25879007;56.69464878;50.31297766;24.87053826;51.36468536;55.37853641;624.9122728;1462.162318;1488.353229;176.8662878;177.061978;143.3518348;59.91841526;51.17354554;46.26576025;30.7475679;41.0203536;55.70331832;82.75160804;1442.67184;1490.415475;170.0758486;168.1752114;146.1109656;51.05957322;48.54736857;37.56976;34.35404335;51.9335612;44.98310065;637.6299522;1465.035834;1484.062021;175.5534528;179.1013652;145.390803;50.19643012;49.11026414;47.3879931;39.3341277;47.17248996;47.95956216;635.2389453;1466.515758;1476.382452
2017;8;128;161.3286338;167.9733714;128.3625563;48.87117153;56.15918644;57.70613189;33.42340571;48.73450143;47.0364951;641.6437839;1534.981166;1488.583511;175.3861044;171.8580927;129.933998;49.5822799;55.52780472;54.80612861;25.67419253;50.9386298;54.83617267;52.71635056;1532.519941;1483.859038;168.2027188;164.7933032;140.3788891;47.93827024;43.80817162;54.21476938;35.21941897;47.3968971;47.55174668;645.4281151;1528.347201;1456.85937;170.9930937;171.5058195;139.8718875;44.18490773;54.72661206;48.96603015;29.7317504;57.20048508;48.19180506;632.0897059;1527.721369;1477.430163
2017;9;129;176.7080567;155.7936781;125.9078486;38.02645415;55.00014659;58.74055989;29.83672645;51.97370125;42.51051642;668.488554;1599.670805;1478.813759;175.9125974;180.0885396;136.6111867;51.83285469;61.94359856;52.57842353;33.52557291;53.11098803;52.38088257;67.37897231;1599.525407;1478.336863;176.9677741;173.6153243;130.4489882;54.67484452;61.15987893;49.3284871;33.87835132;48.84593392;56.90244932;657.7582186;1602.605655;1495.556042;170.6666523;166.9619056;135.1607911;50.64826318;58.47228741;54.11128081;25.51438234;53.42500787;52.63623659;647.258476;1622.098028;1471.621825
2017;10;130;164.869654;161.3725887;138.0566647;41.21265846;48.27091104;60.42775782;22.95048295;49.15397731;55.08309628;670.9778852;1616.598874;1464.899869;158.3906499;165.1751987;135.9574015;47.10446966;47.46713601;59.75498895;29.29431335;53.29190311;48.62975442;81.26040905;1619.500598;1531.171751;165.466115;169.9894845;138.1770531;41.6153899;48.47433927;61.71060224;26.17003713;52.1377606;47.00015973;688.0578708;1614.762324;1469.683913;170.6328614;168.9759367;136.5864417;50.8743206;60.6032737;58.23637125;26.39301307;56.03083561;46.75353595;683.0121775;1608.751819;1481.137363
2017;11;131;161.0895314;165.2072459;141.4775141;58.30407395;51.91768357;48.9175197;34.34340951;43.88818693;51.00060459;704.0148627;1629.503282;1545.031251;176.091922;170.3448638;148.4282005;53.94556106;58.72268609;61.81110381;28.79567615;51.83485463;58.82749406;99.24914336;1654.243628;1565.91854;166.2131033;164.9108971;140.7219812;48.28184228;51.54301987;47.88729677;33.64072222;49.32660787;50.74836213;701.9825994;1638.853292;1595.360319;170.5462325;172.7233929;144.6479192;58.98116629;54.09976191;54.9419467;29.84690863;53.97726995;54.41433295;704.1282843;1637.401333;1570.160074
2017;12;132;180.6799312;183.5877325;144.4913466;57.91028661;47.34288093;60.93810536;27.3975642;48.76279429;48.21918654;746.4239667;1712.746895;1669.890379;181.6015659;179.1544374;135.6853591;55.9364173;58.27403019;62.62526443;36.91058204;55.80553356;59.59097282;111.5706115;1761.322443;1679.770629;176.9056311;176.5495526;133.5591809;58.45963516;60.64655947;54.9167218;33.41222144;53.67995808;58.7419373;752.7975262;1730.631498;1652.83531;179.7542594;179.1932781;145.4232775;62.26051242;52.18019562;65.31453713;34.75309922;44.05897509;56.09774925;747.2357674;1710.102495;1654.274321
2018;1;133;185.9869668;177.0697469;152.6382882;70.09470223;66.18909314;64.70149557;34.33869821;60.37513257;52.84365801;750.69465;1820.366233;1757.254308;183.3516939;184.2653788;148.3694391;65.38655634;55.87991825;60.77432406;34.86880288;55.39569897;57.30362922;114.8354646;1849.014081;1756.794838;185.0409032;183.3337745;137.7240591;60.66091907;65.87001487;55.75856567;40.74752929;56.33672549;60.30609177;772.006751;1826.051096;1736.266784;187.9452257;188.5166862;150.4102527;63.6159593;64.12633613;78.90894699;36.13275075;57.18251419;55.47770438;763.6904861;1820.631193;1727.98932
2018;2;134;179.3229701;195.2391091;144.0865127;60.19598711;67.55259383;62.36758688;50.66965081;65.99537166;55.27975515;794.2572695;1813.158006;1757.975114;188.7792082;190.223096;145.4446639;51.47205613;64.68852559;65.93896281;46.49673973;58.25874576;58.14235133;108.0337259;1820.968747;1762.792212;192.3925511;184.3208494;153.8336254;57.09996659;63.08223223;69.8515312;44.34189935;58.7624338;53.64696629;769.9117935;1822.44448;1757.622469;193.0228727;195.3653207;145.3915242;64.73450396;64.13273739;61.70991098;46.05744517;54.80271564;55.58956475;771.6469308;1833.188575;1750.518606
2018;3;135;186.3439567;197.2790967;158.0266043;60.12012467;70.98325449;58.69964315;32.96962097;63.85741478;66.60735243;780.2088784;1799.669346;1728.42427;187.1214242;197.26801;159.7455102;51.53826043;56.49225741;58.47950973;34.99769346;58.47233979;60.16630695;104.2423831;1804.026237;1728.555664;188.9462077;189.905885;159.1298538;64.01278545;72.02034671;41.73956062;42.75347924;53.1172878;61.44594114;806.6396218;1812.438448;1758.222303;186.2563958;186.557107;156.4289305;59.27430895;59.45283354;61.32575732;45.57832431;63.70602351;62.90521436;769.6864811;1811.826315;1724.126938
2018;4;136;192.4520141;190.793363;151.6380813;64.78194903;55.77956276;69.64583298;37.18407098;57.23671887;51.15775671;784.4843245;1846.171672;1719.435865;188.2166194;187.9574307;146.8596032;54.72022029;57.61039399;58.1344395;46.98379604;54.92639072;59.79244879;80.69485302;1842.021698;1732.894706;192.1774963;182.8001885;138.7370026;59.07934378;53.48285543;58.98011786;38.26381284;53.6547196;62.20057546;771.5665383;1854.368184;1697.204075;185.608966;199.2485533;147.9008565;64.18995564;58.49671676;60.90284033;45.73355689;61.76397452;58.74470482;792.3171526;1872.16345;1701.411493
2018;5;137;188.8506817;177.3221762;143.4828687;50.80183571;57.15060385;60.9861986;34.55308181;68.29760187;56.73056754;788.422057;1906.339723;1743.690779;188.907621;183.4714301;147.0098904;55.91331536;50.96626303;63.29038683;40.61674595;62.91594831;67.14745462;74.62775297;1878.153067;1713.757728;192.596387;173.9985433;147.2680559;59.7995491;55.21137102;68.11472893;36.23487332;51.44896084;67.63396515;787.5811228;1904.660193;1727.415536;192.8740237;178.2689451;138.5961895;57.97570845;59.30050048;60.39540407;39.28614263;57.42907115;53.67187928;776.2043557;1916.66272;1736.823573
2018;6;138;193.9179864;183.503169;139.0048829;51.19269962;56.79835909;60.56004492;28.8414559;52.85678294;48.34264411;804.9050485;1852.723697;1768.893673;177.5874075;186.5058863;136.7768447;54.45968698;54.55615527;62.18064535;32.67689277;56.60868654;52.68406573;73.83072428;1863.067434;1808.880852;175.126254;173.2552152;146.1972277;45.47626753;57.96218789;50.54260003;33.73289158;59.82049482;55.20078395;796.6111421;1857.335677;1756.351414;187.0599712;175.3376915;135.5283659;60.13147434;53.60941398;55.05136055;35.7301407;63.76680845;60.0470929;786.4935139;1866.201697;1745.827054
2018;7;139;175.5962322;177.5717824;142.7620297;61.48314575;50.17424071;52.20304797;29.32384598;53.8533239;51.20053264;796.251373;1860.839805;1834.86493;175.1199193;184.0434162;141.961412;64.07520422;59.17819573;44.28451352;35.99904573;56.81075555;49.82392947;57.33484085;1853.216873;1830.088165;173.6482104;178.8047721;144.1744734;53.16527645;70.28033038;49.80828947;35.69564916;52.78182969;51.56970723;791.3871296;1836.613285;1807.687434;176.3319424;168.7506894;142.6943886;52.34079144;57.87816817;49.37175535;43.46194813;41.9839455;46.12455349;807.0704347;1816.028814;1828.237665
